,Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Rings,class
1968,1,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265,9,2
1969,0,0.58,0.42,0.14,0.701,0.3285,0.102,0.2255,9,2
1970,1,0.6,0.47,0.165,1.0590000000000002,0.504,0.24100000000000002,0.275,9,2
1971,0,0.59,0.45,0.125,0.86,0.43700000000000006,0.1515,0.245,9,2
1972,1,0.53,0.405,0.13,0.738,0.2845,0.17,0.193,9,2
1973,1,0.355,0.29,0.09,0.3275,0.134,0.086,0.09,9,2
1974,1,0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695,9,2
1975,0,0.575,0.46,0.15,0.927,0.33299999999999996,0.207,0.2985,9,2
1976,0,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245,9,2
1977,1,0.6,0.48,0.165,0.9165,0.4135,0.1965,0.2725,9,2
1978,0,0.565,0.43,0.125,0.6545,0.2815,0.139,0.21,9,2
1979,0,0.6,0.475,0.15,1.13,0.575,0.196,0.305,9,2
1980,0,0.525,0.425,0.16,0.8355,0.3545,0.2135,0.245,9,2
1981,1,0.47,0.37,0.12,0.5795,0.293,0.22699999999999998,0.14,9,2
1982,1,0.505,0.405,0.11,0.625,0.305,0.16,0.175,9,2
1983,1,0.595,0.475,0.14,0.9440000000000001,0.3625,0.18899999999999997,0.315,9,2
1984,0,0.535,0.45,0.135,0.728,0.2845,0.1845,0.265,9,2
1985,0,0.58,0.445,0.125,0.7095,0.303,0.1405,0.235,9,2
1986,1,0.535,0.435,0.15,0.725,0.26899999999999996,0.1385,0.25,9,2
1987,1,0.565,0.44,0.125,0.802,0.3595,0.1825,0.215,9,2
1988,1,0.575,0.48,0.15,0.9465,0.4355,0.2605,0.2505,9,2
1989,1,0.57,0.45,0.14,0.795,0.3385,0.14800000000000002,0.245,9,2
1990,0,0.57,0.435,0.17,0.848,0.4,0.166,0.25,9,2
1991,0,0.435,0.35,0.125,0.45899999999999996,0.19699999999999998,0.1145,0.145,9,2
1992,0,0.57,0.445,0.155,0.867,0.3705,0.1705,0.28,9,2
1993,1,0.575,0.45,0.135,0.9215,0.354,0.209,0.2365,9,2
1994,0,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.35600000000000004,9,2
1995,1,0.64,0.485,0.16,1.006,0.456,0.2245,0.2835,9,2
1996,0,0.46,0.355,0.13,0.517,0.2205,0.114,0.165,9,2
1997,0,0.615,0.455,0.135,1.0590000000000002,0.4735,0.263,0.27399999999999997,9,2
1998,1,0.525,0.4,0.13,0.622,0.2655,0.147,0.184,9,2
1999,0,0.525,0.4,0.13,0.6995,0.3115,0.131,0.223,9,2
2000,1,0.5,0.38,0.125,0.5770000000000001,0.26899999999999996,0.1265,0.1535,9,2
2001,0,0.575,0.445,0.17,0.8015,0.3475,0.1465,0.25,9,2
2002,0,0.575,0.445,0.14,0.941,0.3845,0.252,0.285,9,2
2003,1,0.575,0.445,0.16,0.8390000000000001,0.4005,0.198,0.239,9,2
2004,1,0.455,0.34,0.135,0.462,0.1675,0.158,0.12,9,2
2005,1,0.53,0.415,0.12,0.706,0.3355,0.1635,0.1345,9,2
2006,0,0.605,0.47,0.155,0.9740000000000001,0.39299999999999996,0.22399999999999998,0.3345,9,2
2007,0,0.675,0.53,0.195,1.4985,0.62,0.375,0.425,9,2
2008,0,0.28,0.205,0.08,0.127,0.052000000000000005,0.039,0.042,9,2
2009,0,0.475,0.36,0.125,0.447,0.1695,0.081,0.14,9,2
2010,0,0.605,0.5,0.185,1.1185,0.469,0.2585,0.335,9,2
2011,0,0.475,0.365,0.125,0.5465,0.22899999999999998,0.1185,0.172,9,2
2012,1,0.61,0.485,0.17,1.281,0.597,0.3035,0.33,9,2
2013,0,0.715,0.565,0.18,1.79,0.8440000000000001,0.3535,0.5385,9,2
2014,0,0.44,0.365,0.115,0.501,0.2435,0.084,0.1465,9,2
2015,1,0.475,0.37,0.125,0.5095,0.2165,0.1125,0.165,9,2
2016,1,0.685,0.545,0.205,1.7925,0.8145,0.41600000000000004,0.461,9,2
2017,0,0.535,0.42,0.145,0.6885,0.273,0.1515,0.237,9,2
2018,0,0.47,0.36,0.13,0.5225,0.198,0.1065,0.165,9,2
2019,0,0.585,0.46,0.17,0.9325,0.365,0.271,0.29,9,2
2020,0,0.475,0.365,0.115,0.49,0.223,0.1235,0.1335,9,2
2021,0,0.62,0.48,0.175,1.0405,0.46399999999999997,0.2225,0.3,9,2
2022,1,0.51,0.41,0.155,1.2825,0.569,0.29100000000000004,0.3795,9,2
2023,0,0.445,0.33,0.105,0.4525,0.18,0.10300000000000001,0.12300000000000001,9,2
2024,1,0.36,0.295,0.1,0.2105,0.066,0.0525,0.075,9,2
2025,0,0.745,0.57,0.215,2.25,1.1565,0.446,0.5579999999999999,9,2
2026,0,0.475,0.375,0.11,0.456,0.182,0.099,0.16,9,2
2027,1,0.415,0.315,0.115,0.3895,0.2015,0.065,0.10300000000000001,9,2
2028,0,0.44,0.365,0.11,0.4465,0.213,0.08900000000000001,0.1135,9,2
2029,0,0.47,0.345,0.14,0.4615,0.22899999999999998,0.1105,0.11599999999999999,9,2
2030,0,0.55,0.415,0.135,0.7635,0.318,0.21,0.2,9,2
2031,1,0.425,0.33,0.13,0.4405,0.152,0.0935,0.155,9,2
2032,0,0.505,0.38,0.135,0.6855,0.361,0.1565,0.161,9,2
2033,0,0.485,0.355,0.105,0.498,0.2175,0.096,0.1525,9,2
2034,0,0.495,0.41,0.125,0.7555,0.3355,0.129,0.214,9,2
2035,1,0.635,0.5,0.18,1.2915,0.594,0.2695,0.37,9,2
2036,1,0.625,0.5,0.17,1.0985,0.4645,0.22,0.354,9,2
2037,1,0.5,0.405,0.14,0.6155,0.24100000000000002,0.1355,0.205,9,2
2038,0,0.65,0.495,0.16,1.3105,0.5770000000000001,0.3315,0.355,9,2
2039,0,0.62,0.485,0.155,1.1945,0.5105,0.271,0.35200000000000004,9,2
2040,0,0.565,0.44,0.135,0.768,0.3305,0.1385,0.2475,9,2
2041,1,0.67,0.525,0.18,1.4915,0.728,0.34299999999999997,0.381,9,2
2042,0,0.4,0.3,0.11,0.315,0.109,0.067,0.12,9,2
2043,0,0.44,0.34,0.14,0.48200000000000004,0.18600000000000003,0.1085,0.16,9,2
2044,1,0.425,0.305,0.11,0.359,0.17300000000000001,0.0875,0.0975,9,2
2045,0,0.675,0.52,0.175,1.494,0.7365,0.3055,0.37,9,2
2046,1,0.56,0.45,0.145,0.894,0.3885,0.2095,0.264,9,2
2047,0,0.42,0.325,0.125,0.3915,0.1575,0.1025,0.115,9,2
2048,0,0.53,0.42,0.135,0.677,0.2565,0.1415,0.21,9,2
2049,1,0.65,0.51,0.19,1.5419999999999998,0.7155,0.3735,0.375,9,2
2050,0,0.45,0.345,0.12,0.4165,0.1655,0.095,0.135,9,2
2051,1,0.54,0.405,0.125,0.8909999999999999,0.4815,0.1915,0.20199999999999999,9,2
2052,1,0.5,0.4,0.125,0.5975,0.27,0.1275,0.166,9,2
2053,1,0.35,0.255,0.08,0.1915,0.08,0.0385,0.063,9,2
2054,1,0.6,0.475,0.205,1.176,0.5255,0.2875,0.308,9,2
2055,0,0.53,0.41,0.145,0.8255,0.375,0.204,0.245,9,2
2056,0,0.53,0.43,0.13,0.7045,0.34600000000000003,0.1415,0.18899999999999997,9,2
2057,1,0.505,0.385,0.105,0.5525,0.239,0.1245,0.1555,9,2
2058,0,0.545,0.41,0.14,0.7405,0.3565,0.1775,0.203,9,2
2059,0,0.605,0.485,0.16,1.2009999999999998,0.41700000000000004,0.2875,0.38,9,2
2060,0,0.605,0.515,0.17,1.2890000000000001,0.6,0.2945,0.3315,9,2
2061,0,0.455,0.355,0.105,0.37200000000000005,0.138,0.0765,0.135,9,2
2062,1,0.625,0.48,0.16,1.2415,0.6575,0.2625,0.2785,9,2
2063,1,0.62,0.48,0.165,1.0725,0.4815,0.235,0.312,9,2
2064,0,0.64,0.505,0.175,1.3185,0.6185,0.302,0.3315,9,2
2065,1,0.63,0.47,0.145,1.1005,0.52,0.26,0.276,9,2
2066,1,0.65,0.525,0.185,1.3455,0.586,0.278,0.3865,9,2
2067,1,0.6,0.465,0.2,1.2590000000000001,0.6405,0.1985,0.35700000000000004,9,2
2068,1,0.63,0.455,0.15,1.1315,0.48100000000000004,0.2745,0.305,9,2
2069,0,0.64,0.515,0.205,1.5335,0.6635,0.3345,0.4025,9,2
2070,0,0.54,0.415,0.135,0.7090000000000001,0.3195,0.174,0.185,9,2
2071,0,0.44,0.32,0.105,0.3875,0.1755,0.07400000000000001,0.12,9,2
2072,1,0.44,0.335,0.11,0.39399999999999996,0.157,0.096,0.122,9,2
2073,1,0.48,0.375,0.145,0.777,0.21600000000000003,0.13,0.17,9,2
2074,0,0.65,0.5,0.16,1.3825,0.7020000000000001,0.304,0.3195,9,2
2075,1,0.47,0.37,0.18,0.51,0.1915,0.1285,0.1625,9,2
2076,1,0.565,0.445,0.14,0.836,0.406,0.1605,0.2245,9,2
2077,0,0.455,0.35,0.13,0.4725,0.215,0.0745,0.15,9,2
2078,1,0.45,0.34,0.13,0.3715,0.1605,0.0795,0.105,9,2
2079,0,0.45,0.335,0.105,0.425,0.1865,0.091,0.115,9,2
2080,0,0.635,0.51,0.17,1.2235,0.532,0.271,0.354,9,2
2081,0,0.58,0.46,0.175,1.165,0.65,0.2205,0.3055,9,2
2082,1,0.45,0.32,0.1,0.381,0.1705,0.075,0.115,9,2
2083,0,0.58,0.435,0.14,0.953,0.475,0.2165,0.2095,9,2
2084,0,0.62,0.47,0.14,0.8565,0.3595,0.16,0.295,9,2
2085,0,0.59,0.465,0.15,1.151,0.613,0.239,0.2515,9,2
2086,1,0.41,0.325,0.1,0.3555,0.146,0.07200000000000001,0.105,9,2
2087,0,0.56,0.435,0.15,0.8715,0.4755,0.1835,0.1835,9,2
2088,0,0.625,0.49,0.11,1.136,0.5265,0.1915,0.2925,9,2
2089,0,0.56,0.42,0.18,1.6645,0.7755,0.35,0.4525,9,2
2090,1,0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,9,2
2091,1,0.55,0.425,0.16,0.7929999999999999,0.34299999999999997,0.2035,0.215,9,2
2092,0,0.57,0.45,0.15,0.9645,0.531,0.18899999999999997,0.209,9,2
2093,0,0.595,0.455,0.16,1.04,0.452,0.2655,0.28800000000000003,9,2
2094,1,0.38,0.29,0.12,0.28300000000000003,0.1175,0.0655,0.085,9,2
2095,1,0.575,0.465,0.15,1.08,0.595,0.2065,0.23800000000000002,9,2
2096,1,0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,10,2
2097,1,0.57,0.44,0.145,0.8815,0.3605,0.1955,0.2735,10,2
2098,1,0.515,0.385,0.13,0.623,0.2855,0.1285,0.175,10,2
2099,1,0.63,0.49,0.165,1.2005,0.575,0.273,0.294,10,2
2100,1,0.63,0.485,0.16,1.2429999999999999,0.623,0.275,0.3,10,2
2101,0,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,10,2
2102,1,0.5,0.375,0.15,0.636,0.2535,0.145,0.19,10,2
2103,1,0.34,0.275,0.09,0.2065,0.0725,0.043,0.07,10,2
2104,1,0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,10,2
2105,0,0.61,0.495,0.175,1.2635,0.53,0.315,0.3455,10,2
2106,1,0.595,0.46,0.155,1.03,0.4275,0.207,0.3305,10,2
2107,1,0.67,0.525,0.18,1.6615,0.8005,0.3645,0.43,10,2
2108,1,0.715,0.545,0.18,1.7405,0.871,0.34700000000000003,0.449,10,2
2109,1,0.465,0.405,0.135,0.7775,0.436,0.1715,0.1455,10,2
2110,0,0.565,0.46,0.15,0.8765,0.3455,0.1925,0.275,10,2
2111,1,0.56,0.44,0.16,1.1115,0.5035,0.2785,0.26,10,2
2112,1,0.4,0.315,0.105,0.287,0.1135,0.037000000000000005,0.113,10,2
2113,0,0.625,0.47,0.17,1.255,0.525,0.2415,0.405,10,2
2114,1,0.735,0.57,0.21,2.2355,1.1705,0.46299999999999997,0.5315,10,2
2115,1,0.585,0.46,0.15,1.206,0.581,0.21600000000000003,0.32299999999999995,10,2
2116,1,0.59,0.46,0.145,0.929,0.38,0.24,0.255,10,2
2117,0,0.525,0.43,0.165,0.7170000000000001,0.289,0.1745,0.195,10,2
2118,1,0.475,0.37,0.125,0.655,0.266,0.1725,0.185,10,2
2119,1,0.54,0.415,0.17,0.879,0.33899999999999997,0.20800000000000002,0.255,10,2
2120,0,0.685,0.53,0.17,1.5105,0.7385,0.3525,0.3725,10,2
2121,1,0.29,0.225,0.08,0.1295,0.0535,0.026000000000000002,0.045,10,2
2122,0,0.385,0.315,0.11,0.28600000000000003,0.1225,0.0635,0.0835,10,2
2123,0,0.485,0.37,0.13,0.45799999999999996,0.18100000000000002,0.113,0.136,10,2
2124,1,0.37,0.285,0.1,0.228,0.0675,0.0675,0.081,10,2
2125,0,0.72,0.55,0.18,1.52,0.637,0.325,0.435,10,2
2126,1,0.61,0.47,0.175,1.214,0.5315,0.2835,0.325,10,2
2127,0,0.53,0.385,0.125,0.6695,0.289,0.151,0.18,10,2
2128,0,0.58,0.46,0.185,1.0170000000000001,0.3515,0.2,0.32,10,2
2129,1,0.56,0.44,0.13,0.8255,0.2425,0.20199999999999999,0.285,10,2
2130,1,0.46,0.365,0.125,0.467,0.1895,0.0945,0.158,10,2
2131,0,0.41,0.315,0.11,0.321,0.1255,0.0655,0.095,10,2
2132,1,0.345,0.255,0.08,0.16899999999999998,0.06,0.0425,0.054000000000000006,10,2
2133,0,0.505,0.375,0.115,0.5895,0.2635,0.12,0.16699999999999998,10,2
2134,0,0.63,0.495,0.19,1.1655,0.536,0.2115,0.1625,10,2
2135,0,0.465,0.36,0.12,0.4765,0.192,0.1125,0.16,10,2
2136,1,0.34,0.265,0.085,0.1835,0.077,0.046,0.065,10,2
2137,0,0.425,0.335,0.095,0.322,0.1205,0.061,0.125,10,2
2138,0,0.65,0.545,0.185,1.5055,0.6565,0.341,0.43,10,2
2139,1,0.535,0.42,0.16,0.7465,0.348,0.1515,0.2185,10,2
2140,0,0.63,0.49,0.17,1.2155,0.4625,0.2045,0.3105,10,2
2141,1,0.575,0.435,0.13,1.0105,0.368,0.222,0.32,10,2
2142,0,0.62,0.51,0.18,1.2329999999999999,0.5920000000000001,0.27399999999999997,0.322,10,2
2143,1,0.35,0.26,0.09,0.198,0.0725,0.055999999999999994,0.06,10,2
2144,0,0.645,0.52,0.175,1.3345,0.667,0.2665,0.355,10,2
2145,1,0.635,0.495,0.155,1.3635,0.583,0.2985,0.295,10,2
2146,1,0.35,0.255,0.065,0.179,0.0705,0.0385,0.06,10,2
2147,0,0.36,0.265,0.09,0.2165,0.096,0.037000000000000005,0.0735,10,2
2148,1,0.66,0.525,0.18,1.4780000000000002,0.5815,0.381,0.37200000000000005,10,2
2149,0,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,10,2
2150,0,0.715,0.585,0.23,2.0725,0.8655,0.4095,0.565,10,2
2151,0,0.395,0.295,0.095,0.2245,0.078,0.054000000000000006,0.08,10,2
2152,0,0.525,0.4,0.135,0.7140000000000001,0.318,0.138,0.20800000000000002,10,2
2153,0,0.61,0.475,0.15,0.9665,0.4145,0.2,0.345,10,2
2154,0,0.56,0.425,0.14,0.9175,0.4005,0.1975,0.26,10,2
2155,0,0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,10,2
2156,0,0.42,0.33,0.125,0.46299999999999997,0.18600000000000003,0.11,0.145,10,2
2157,0,0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,10,2
2158,1,0.54,0.425,0.12,0.8170000000000001,0.2945,0.153,0.195,10,2
2159,1,0.465,0.36,0.105,0.488,0.188,0.0845,0.19,10,2
2160,0,0.545,0.42,0.175,0.754,0.256,0.1775,0.275,10,2
2161,0,0.565,0.455,0.13,1.058,0.439,0.2645,0.3,10,2
2162,1,0.45,0.355,0.115,0.478,0.18,0.1185,0.155,10,2
2163,0,0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075,10,2
2164,0,0.515,0.375,0.14,0.6505,0.2495,0.141,0.2215,10,2
2165,0,0.575,0.45,0.135,0.8285,0.36200000000000004,0.1655,0.23600000000000002,10,2
2166,1,0.625,0.495,0.18,1.0815,0.4715,0.254,0.3135,10,2
2167,1,0.37,0.29,0.09,0.24100000000000002,0.11,0.045,0.069,10,2
2168,0,0.52,0.425,0.17,0.6805,0.28,0.174,0.195,10,2
2169,1,0.33,0.25,0.09,0.19699999999999998,0.085,0.040999999999999995,0.0605,10,2
2170,1,0.51,0.4,0.14,0.6905,0.259,0.151,0.23,10,2
2171,0,0.455,0.375,0.125,0.45799999999999996,0.1985,0.111,0.12,10,2
2172,0,0.65,0.52,0.195,1.281,0.5985,0.24600000000000002,0.3825,10,2
2173,0,0.38,0.29,0.105,0.257,0.099,0.051,0.085,10,2
2174,0,0.605,0.465,0.155,1.1,0.547,0.2665,0.2585,10,2
2175,1,0.7,0.525,0.175,1.7585,0.8745,0.3615,0.47,10,2
2176,0,0.55,0.445,0.11,0.7935,0.37799999999999995,0.142,0.26,10,2
2177,1,0.515,0.405,0.13,0.722,0.32,0.131,0.21,10,2
2178,0,0.57,0.425,0.14,0.7655,0.331,0.14,0.24,10,2
2179,0,0.605,0.485,0.16,1.0565,0.37,0.2355,0.355,10,2
2180,0,0.635,0.515,0.19,1.3715,0.5065,0.305,0.45,10,2
2181,1,0.58,0.45,0.14,0.8240000000000001,0.3465,0.1765,0.263,10,2
2182,1,0.46,0.35,0.12,0.515,0.22399999999999998,0.10800000000000001,0.1565,10,2
2183,0,0.49,0.38,0.125,0.5489999999999999,0.245,0.1075,0.174,10,2
2184,1,0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17,10,2
2185,0,0.55,0.45,0.145,0.741,0.295,0.1435,0.2665,10,2
2186,0,0.565,0.445,0.155,0.826,0.341,0.2055,0.2475,10,2
2187,0,0.585,0.47,0.17,0.985,0.3695,0.2395,0.315,10,2
2188,1,0.44,0.34,0.105,0.402,0.1305,0.0955,0.165,10,2
2189,0,0.5,0.4,0.125,0.6675,0.261,0.1315,0.22,10,2
2190,0,0.41,0.3,0.115,0.2595,0.09699999999999999,0.0515,0.08,10,2
2191,1,0.53,0.415,0.14,0.7240000000000001,0.3105,0.1675,0.205,10,2
2192,0,0.635,0.495,0.175,1.2355,0.5205,0.3085,0.34700000000000003,10,2
2193,1,0.66,0.515,0.165,1.4465,0.6940000000000001,0.298,0.3755,10,2
2194,0,0.56,0.45,0.16,1.0235,0.429,0.268,0.3,10,2
2195,0,0.62,0.475,0.175,1.0165,0.4355,0.214,0.325,10,2
2196,0,0.65,0.535,0.175,1.2895,0.6095,0.2765,0.344,10,2
2197,1,0.425,0.34,0.12,0.38799999999999996,0.149,0.087,0.125,10,2
2198,0,0.425,0.38,0.105,0.3265,0.1285,0.0785,0.1,10,2
2199,0,0.42,0.32,0.13,0.4135,0.1645,0.106,0.11900000000000001,10,2
2200,1,0.47,0.36,0.135,0.501,0.1665,0.115,0.165,10,2
2201,1,0.55,0.405,0.14,0.8025,0.244,0.1635,0.255,10,2
2202,0,0.49,0.365,0.145,0.6345,0.1995,0.1625,0.22,10,2
2203,0,0.385,0.305,0.125,0.314,0.146,0.0555,0.08,10,2
2204,1,0.6,0.49,0.21,1.9875,1.005,0.419,0.491,10,2
2205,0,0.605,0.48,0.15,1.079,0.4505,0.2835,0.293,10,2
2206,0,0.475,0.375,0.125,0.5785,0.2775,0.085,0.155,10,2
2207,1,0.585,0.46,0.185,0.922,0.3635,0.213,0.285,10,2
2208,1,0.615,0.475,0.175,1.103,0.4635,0.3095,0.2725,10,2
2209,0,0.545,0.435,0.15,0.6855,0.2905,0.145,0.225,10,2
2210,1,0.62,0.48,0.15,1.1015,0.4965,0.243,0.305,10,2
2211,0,0.59,0.455,0.15,0.976,0.465,0.2055,0.2765,10,2
2212,1,0.625,0.48,0.145,1.085,0.4645,0.2445,0.327,10,2
2213,1,0.63,0.51,0.175,1.3415,0.6575,0.262,0.375,10,2
2214,0,0.51,0.4,0.14,0.8145,0.45899999999999996,0.1965,0.195,10,2
2215,1,0.345,0.265,0.09,0.163,0.0615,0.037000000000000005,0.0485,10,2
2216,0,0.63,0.5,0.185,1.383,0.54,0.3315,0.38,10,2
2217,1,0.7,0.545,0.215,1.9125,0.8825,0.4385,0.506,10,2
2218,0,0.35,0.26,0.085,0.174,0.0705,0.0345,0.06,10,2
2219,0,0.49,0.365,0.125,0.5585,0.252,0.126,0.1615,10,2
2220,0,0.625,0.495,0.165,1.262,0.507,0.318,0.39,10,2
2221,1,0.625,0.5,0.14,1.0959999999999999,0.5445,0.2165,0.295,10,2
2222,1,0.625,0.49,0.165,1.205,0.5175,0.3105,0.3465,10,2
2223,0,0.63,0.475,0.155,1.0005,0.452,0.252,0.265,10,2
2224,1,0.63,0.525,0.195,1.3135,0.4935,0.2565,0.465,10,2
2225,0,0.615,0.48,0.165,1.1615,0.513,0.301,0.305,10,2
2226,1,0.64,0.485,0.15,1.0979999999999999,0.5195,0.222,0.3175,10,2
2227,1,0.64,0.495,0.17,1.139,0.5395,0.282,0.285,10,2
2228,1,0.64,0.515,0.08,1.042,0.515,0.1755,0.175,10,2
2229,1,0.52,0.385,0.165,0.7909999999999999,0.375,0.18,0.1815,10,2
2230,0,0.38,0.275,0.1,0.2255,0.08,0.049,0.085,10,2
2231,0,0.44,0.34,0.1,0.451,0.188,0.087,0.13,10,2
2232,1,0.55,0.43,0.13,0.8395,0.3155,0.1955,0.2405,10,2
2233,0,0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185,10,2
2234,0,0.535,0.405,0.145,0.6845,0.2725,0.171,0.205,10,2
2235,1,0.72,0.55,0.205,2.165,1.1055,0.525,0.40399999999999997,10,2
2236,0,0.4,0.335,0.115,0.4335,0.2105,0.1205,0.12,10,2
2237,1,0.43,0.35,0.11,0.406,0.1675,0.081,0.135,10,2
2238,1,0.59,0.44,0.135,0.966,0.439,0.2145,0.2605,10,2
2239,1,0.44,0.365,0.125,0.516,0.2155,0.114,0.155,10,2
2240,0,0.62,0.48,0.165,1.0125,0.5325,0.4365,0.324,10,2
2241,0,0.615,0.46,0.15,1.0265,0.4935,0.201,0.2745,10,2
2242,1,0.61,0.48,0.185,1.3065,0.6895,0.2915,0.29,10,2
2243,1,0.58,0.47,0.165,0.9975,0.3935,0.242,0.33,10,2
2244,1,0.695,0.53,0.21,1.51,0.664,0.4095,0.385,10,2
2245,0,0.525,0.415,0.15,0.7055,0.32899999999999996,0.147,0.19899999999999998,10,2
2246,1,0.56,0.44,0.16,0.8645,0.3305,0.2075,0.26,10,2
2247,1,0.535,0.43,0.155,0.7845,0.3285,0.16899999999999998,0.245,10,2
2248,0,0.6,0.47,0.15,0.922,0.363,0.19399999999999998,0.305,10,2
2249,0,0.55,0.43,0.145,0.7120000000000001,0.3025,0.152,0.225,10,2
2250,0,0.55,0.425,0.145,0.89,0.4325,0.171,0.23600000000000002,10,2
2251,0,0.55,0.425,0.135,0.6559999999999999,0.257,0.17,0.203,10,2
2252,0,0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17,10,2
2253,0,0.645,0.535,0.19,1.2395,0.46799999999999997,0.2385,0.424,10,2
2254,0,0.56,0.44,0.14,0.825,0.402,0.139,0.245,10,2
2255,0,0.57,0.445,0.155,1.0170000000000001,0.5265,0.2025,0.265,10,2
2256,1,0.58,0.44,0.175,1.2255,0.5405,0.2705,0.3265,10,2
2257,0,0.47,0.36,0.12,0.4775,0.2105,0.1055,0.15,10,2
2258,1,0.485,0.36,0.13,0.5415,0.2595,0.096,0.16,10,2
2259,0,0.585,0.46,0.145,0.8465,0.33899999999999997,0.16699999999999998,0.295,10,2
2260,1,0.585,0.465,0.165,0.885,0.4025,0.1625,0.27399999999999997,10,2
2261,1,0.59,0.475,0.14,0.977,0.4625,0.2025,0.275,10,2
2262,1,0.595,0.475,0.14,1.0305,0.4925,0.217,0.278,10,2
2263,0,0.475,0.365,0.115,0.499,0.23199999999999998,0.0885,0.156,10,2
2264,0,0.53,0.41,0.13,0.6965,0.302,0.1935,0.2,10,2
2265,0,0.655,0.505,0.165,1.367,0.5835,0.3515,0.396,10,2
2266,0,0.595,0.475,0.155,0.9840000000000001,0.4865,0.184,0.2755,10,2
2267,1,0.57,0.445,0.16,1.0145,0.516,0.16399999999999998,0.3,10,2
2268,0,0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,10,2
2269,1,0.605,0.475,0.175,1.2009999999999998,0.5395,0.275,0.309,10,2
2270,0,0.625,0.49,0.155,1.33,0.6675,0.259,0.33,10,2
2271,1,0.63,0.5,0.185,1.3619999999999999,0.5785,0.3125,0.384,10,2
2272,0,0.62,0.48,0.17,1.1045,0.535,0.25,0.287,10,2
2273,0,0.515,0.405,0.12,0.6459999999999999,0.2895,0.1405,0.177,10,2
2274,1,0.605,0.475,0.19,1.1255,0.59,0.247,0.26,10,2
2275,0,0.415,0.31,0.11,0.2965,0.12300000000000001,0.057,0.0995,10,2
2276,0,0.7,0.525,0.19,1.6015,0.7070000000000001,0.365,0.43,10,2
2277,0,0.73,0.57,0.165,2.0165,1.0685,0.418,0.435,10,2
2278,0,0.41,0.325,0.105,0.3635,0.159,0.077,0.12,10,2
2279,0,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,10,2
2280,0,0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,10,2
2281,1,0.6,0.465,0.155,1.262,0.6245,0.2455,0.33,10,2
2282,0,0.645,0.525,0.17,1.37,0.6135,0.28300000000000003,0.34,10,2
2283,1,0.67,0.51,0.2,1.5945,0.6705,0.3845,0.4505,10,2
2284,1,0.7,0.6,0.23,2.003,0.8105,0.4045,0.5755,10,2
2285,1,0.645,0.505,0.165,1.307,0.4335,0.262,0.52,10,2
2286,1,0.52,0.395,0.125,0.5815,0.2565,0.1265,0.17,10,2
2287,0,0.72,0.575,0.195,2.1505,1.0745,0.382,0.585,10,2
2288,1,0.595,0.49,0.185,1.185,0.48200000000000004,0.2015,0.361,10,2
2289,1,0.695,0.55,0.205,2.173,1.133,0.4665,0.496,10,2
2290,1,0.625,0.475,0.175,1.3405,0.6559999999999999,0.28300000000000003,0.337,10,2
2291,0,0.515,0.395,0.165,0.7565,0.1905,0.17,0.3205,10,2
2292,0,0.355,0.27,0.1,0.21600000000000003,0.083,0.037000000000000005,0.075,10,2
2293,0,0.375,0.29,0.115,0.2705,0.09300000000000001,0.066,0.0885,10,2
2294,0,0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,10,2
2295,0,0.52,0.41,0.16,0.7120000000000001,0.2845,0.153,0.225,10,2
2296,1,0.535,0.44,0.165,0.875,0.27899999999999997,0.18,0.3,10,2
2297,1,0.375,0.28,0.095,0.2225,0.0875,0.043,0.08,10,2
2298,0,0.49,0.38,0.145,0.6725,0.249,0.18100000000000002,0.21,10,2
2299,0,0.455,0.35,0.14,0.5185,0.221,0.1265,0.135,10,2
2300,0,0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,10,2
2301,0,0.68,0.53,0.185,1.1095,0.439,0.245,0.34,10,2
2302,0,0.725,0.55,0.22,2.0495,0.7735,0.4405,0.655,10,2
2303,1,0.555,0.45,0.175,0.8740000000000001,0.3275,0.20199999999999999,0.305,10,2
2304,0,0.35,0.275,0.065,0.205,0.0745,0.0465,0.07,10,2
2305,0,0.475,0.365,0.12,0.53,0.2505,0.0975,0.1625,10,2
2306,0,0.46,0.33,0.15,0.5325,0.2085,0.1805,0.125,10,2
2307,0,0.475,0.375,0.125,0.588,0.237,0.1715,0.155,10,2
